2220M;MARCOPOLO - GANDOLA ML - CEDRO  RIP STOP 8113 CINZA - CONF1;0
999.458.689;CECO - MACACAO ML RETARD CH - CEDROTECH 2063 LARANJA;0
C1993K;PREF CTBA - CALCA MEIO ELAST - UNITECH 5016 PTO;0
C1993K.0002;PREF CTBA - CALCA MEIO ELAST - UNITECH 5016 PTO - 46;0
C1993K.0003;PREF CTBA - CALCA MEIO ELAST - UNITECH 5016 PTO - 42;0
C1993K.0004;PREF CTBA - CALCA MEIO ELAST - UNITECH 5016 PTO - 54;0
C3500ZZ;CALCA FRENTISTA MASCULINO;0
C3500ZZ.0001;CALCA FRENTISTA MASCULINO - G;0
C3500ZZ.0002;CALCA FRENTISTA MASCULINO - P;0
C3500ZZ.0003;CALCA FRENTISTA MASCULINO - M;0
C3500ZZ.0004;CALCA FRENTISTA MASCULINO - GG;0
C3500ZZ.0014;CALCA FRENTISTA MASCULINO - GGXX;0
C3500ZZ.0015;CALCA FRENTISTA MASCULINO - GGX;0
C3500ZZ.0016;CALCA FRENTISTA MASCULINO - PP;0
C3501ZZ;CALCA FRENTISTA FEMININO;0
C3501ZZ.0001;CALCA FRENTISTA FEMININO - M;0
C3501ZZ.0002;CALCA FRENTISTA FEMININO - G;0
C3501ZZ.0003;CALCA FRENTISTA FEMININO - P;0
C3501ZZ.0004;CALCA FRENTISTA FEMININO - GG;0
C3501ZZ.0005;CALCA FRENTISTA FEMININO - GGX;0
C3547ZZ;BABY GOLA POLO MC - MALHA PIQUET PA 093 AZ RY;0
C3547ZZ.0001;BABY GOLA POLO MC - MALHA PIQUET PA 093 AZ RY - G;0
C3547ZZ.0002;BABY GOLA POLO MC - MALHA PIQUET PA 093 AZ RY - PP;0
C3547ZZ.0003;BABY GOLA POLO MC - MALHA PIQUET PA 093 AZ RY - M;0
C3547ZZ.0004;BABY GOLA POLO MC - MALHA PIQUET PA 093 AZ RY - P;0
C3548ZZ;CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY;0
C3548ZZ.0001;CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY - G;0
C3548ZZ.0002;CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY - M;0
C3548ZZ.0003;CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY - P;0
C3548ZZ.0004;CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY - GG;0
C3548ZZ.0005;CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY - GGX;0
C6447N.0003;ORLANDO - CAMISETA GOLA RED MC - POLIVIS  JAV 016 AZ MARINHO - M;0
C6466N.0002;MYKONOS - BABY LOOK GOLA POLO MC - PIQUET PA 032 AZ BEBE - M;0
C6467N.0002;MYKONOS - CAMISETA GOLA POLO MC - PIQUET PA 1469 MARINHO - M;0
C9147H.0002;MYKONOS - MOLETOM ABERTO ML - FELPADO 10 MARINHO - M;0
;;
